external_gene_name	ensembl_gene_id	go_id	name_1006
SOD1	ENSG00000142168	GO:0000302	response to reactive oxygen species
SOD1	ENSG00000142168	GO:0000303	response to superoxide
SOD1	ENSG00000142168	GO:0001541	ovarian follicle development
SOD1	ENSG00000142168	GO:0001975	response to amphetamine
SOD1	ENSG00000142168	GO:0002262	myeloid cell homeostasis
SOD1	ENSG00000142168	GO:0006979	response to oxidative stress
SOD1	ENSG00000142168	GO:0007568	aging
SOD1	ENSG00000142168	GO:0008089	anterograde axonal transport
SOD1	ENSG00000142168	GO:0008090	retrograde axonal transport
SOD1	ENSG00000142168	GO:0019226	transmission of nerve impulse
SOD1	ENSG00000142168	GO:0031667	response to nutrient levels
SOD1	ENSG00000142168	GO:0032287	peripheral nervous system myelin maintenance
SOD1	ENSG00000142168	GO:0032930	positive regulation of superoxide anion generation
SOD1	ENSG00000142168	GO:0033081	regulation of T cell differentiation in thymus
SOD1	ENSG00000142168	GO:0034465	response to carbon monoxide
SOD1	ENSG00000142168	GO:0035865	cellular response to potassium ion
SOD1	ENSG00000142168	GO:0040014	regulation of multicellular organism growth
SOD1	ENSG00000142168	GO:0042554	superoxide anion generation
SOD1	ENSG00000142168	GO:0043066	negative regulation of apoptotic process
SOD1	ENSG00000142168	GO:0045471	response to ethanol
SOD1	ENSG00000142168	GO:0046620	regulation of organ growth
SOD1	ENSG00000142168	GO:0046677	response to antibiotic
SOD1	ENSG00000142168	GO:0046688	response to copper ion
SOD1	ENSG00000142168	GO:0048678	response to axon injury
SOD1	ENSG00000142168	GO:0050665	hydrogen peroxide biosynthetic process
SOD1	ENSG00000142168	GO:0050728	negative regulation of inflammatory response
SOD1	ENSG00000142168	GO:0050766	positive regulation of phagocytosis
SOD1	ENSG00000142168	GO:0060047	heart contraction
SOD1	ENSG00000142168	GO:0060052	neurofilament cytoskeleton organization
SOD1	ENSG00000142168	GO:0060087	relaxation of vascular smooth muscle
SOD1	ENSG00000142168	GO:0060088	auditory receptor cell stereocilium organization
SOD1	ENSG00000142168	GO:0071276	cellular response to cadmium ion
SOD1	ENSG00000142168	GO:0071318	cellular response to ATP
SOD1	ENSG00000142168	GO:0097332	response to antipsychotic drug
SOD1	ENSG00000142168	GO:1902177	positive regulation of oxidative stress-induced intrinsic apoptotic signaling pathway
SOD1	ENSG00000142168	GO:0005764	lysosome
SOD1	ENSG00000142168	GO:0030141	secretory granule
SOD1	ENSG00000142168	GO:0031045	dense core granule
SOD1	ENSG00000142168	GO:0032839	dendrite cytoplasm
SOD1	ENSG00000142168	GO:0043005	neuron projection
ACAA1	ENSG00000060971	GO:0003824	catalytic activity
ACAA1	ENSG00000060971	GO:0016747	transferase activity, transferring acyl groups other than amino-acyl groups
ACAA1	ENSG00000060971	GO:0016020	membrane
ACAA1	ENSG00000060971	GO:0043231	intracellular membrane-bounded organelle
ACAA1	ENSG00000060971	GO:0016740	transferase activity
ACAA1	ENSG00000060971	GO:0016746	transferase activity, transferring acyl groups
ACAA1	ENSG00000060971	GO:0006629	lipid metabolic process
ACAA1	ENSG00000060971	GO:0006631	fatty acid metabolic process
ACAA1	ENSG00000060971	GO:0005777	peroxisome
ACAA1	ENSG00000060971	GO:0005576	extracellular region
ACAA1	ENSG00000060971	GO:0005515	protein binding
ACAA1	ENSG00000060971	GO:0005829	cytosol
ACAA1	ENSG00000060971	GO:0006625	protein targeting to peroxisome
ACAA1	ENSG00000060971	GO:0005782	peroxisomal matrix
ACAA1	ENSG00000060971	GO:0043312	neutrophil degranulation
ACAA1	ENSG00000060971	GO:0035580	specific granule lumen
ACAA1	ENSG00000060971	GO:0033540	fatty acid beta-oxidation using acyl-CoA oxidase
ACAA1	ENSG00000060971	GO:0036109	alpha-linolenic acid metabolic process
ACAA1	ENSG00000060971	GO:0006635	fatty acid beta-oxidation
ACAA1	ENSG00000060971	GO:0008206	bile acid metabolic process
ACAA1	ENSG00000060971	GO:0003988	acetyl-CoA C-acyltransferase activity
ACAA1	ENSG00000060971	GO:0008775	acetate CoA-transferase activity
ACAA1	ENSG00000060971	GO:0016401	palmitoyl-CoA oxidase activity
ACAA1	ENSG00000060971	GO:0050633	acetyl-CoA C-myristoyltransferase activity
ACAA1	ENSG00000060971	GO:0000038	very long-chain fatty acid metabolic process
ACAA1	ENSG00000060971	GO:0010124	phenylacetate catabolic process
URAD	ENSG00000183463	GO:0019428	allantoin biosynthetic process
URAD	ENSG00000183463	GO:0016829	lyase activity
URAD	ENSG00000183463	GO:0016831	carboxy-lyase activity
URAD	ENSG00000183463	GO:0005777	peroxisome
URAD	ENSG00000183463	GO:0006144	purine nucleobase metabolic process
URAD	ENSG00000183463	GO:0008150	biological_process
URAD	ENSG00000183463	GO:0005575	cellular_component
URAD	ENSG00000183463	GO:0019628	urate catabolic process
NOS2	ENSG00000007171	GO:0050660	flavin adenine dinucleotide binding
NOS2	ENSG00000007171	GO:0055114	oxidation-reduction process
NOS2	ENSG00000007171	GO:0016491	oxidoreductase activity
NOS2	ENSG00000007171	GO:0010181	FMN binding
NOS2	ENSG00000007171	GO:0020037	heme binding
NOS2	ENSG00000007171	GO:0050661	NADP binding
NOS2	ENSG00000007171	GO:0005516	calmodulin binding
NOS2	ENSG00000007171	GO:0004517	nitric-oxide synthase activity
NOS2	ENSG00000007171	GO:0006809	nitric oxide biosynthetic process
NOS2	ENSG00000007171	GO:0005737	cytoplasm
NOS2	ENSG00000007171	GO:0005634	nucleus
NOS2	ENSG00000007171	GO:0042742	defense response to bacterium
NOS2	ENSG00000007171	GO:0005623	cell
NOS2	ENSG00000007171	GO:0046872	metal ion binding
NOS2	ENSG00000007171	GO:0005829	cytosol
NOS2	ENSG00000007171	GO:0005515	protein binding
NOS2	ENSG00000007171	GO:0005886	plasma membrane
NOS2	ENSG00000007171	GO:0005777	peroxisome
NOS2	ENSG00000007171	GO:0006801	superoxide metabolic process
NOS2	ENSG00000007171	GO:0032496	response to lipopolysaccharide
NOS2	ENSG00000007171	GO:0006625	protein targeting to peroxisome
NOS2	ENSG00000007171	GO:0005782	peroxisomal matrix
NOS2	ENSG00000007171	GO:0042803	protein homodimerization activity
NOS2	ENSG00000007171	GO:0010629	negative regulation of gene expression
NOS2	ENSG00000007171	GO:0050829	defense response to Gram-negative bacterium
NOS2	ENSG00000007171	GO:0019221	cytokine-mediated signaling pathway
NOS2	ENSG00000007171	GO:1900015	regulation of cytokine production involved in inflammatory response
NOS2	ENSG00000007171	GO:0009617	response to bacterium
NOS2	ENSG00000007171	GO:0006527	arginine catabolic process
NOS2	ENSG00000007171	GO:0009725	response to hormone
NOS2	ENSG00000007171	GO:0050796	regulation of insulin secretion
NOS2	ENSG00000007171	GO:0051712	positive regulation of killing of cells of other organism
NOS2	ENSG00000007171	GO:0045454	cell redox homeostasis
NOS2	ENSG00000007171	GO:0018119	peptidyl-cysteine S-nitrosylation
NOS2	ENSG00000007171	GO:0002227	innate immune response in mucosa
NOS2	ENSG00000007171	GO:0003958	NADPH-hemoprotein reductase activity
NOS2	ENSG00000007171	GO:0016709	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
NOS2	ENSG00000007171	GO:0034617	tetrahydrobiopterin binding
NOS2	ENSG00000007171	GO:0034618	arginine binding
NOS2	ENSG00000007171	GO:0007263	nitric oxide mediated signal transduction
NOS2	ENSG00000007171	GO:0031284	positive regulation of guanylate cyclase activity
NOS2	ENSG00000007171	GO:0045776	negative regulation of blood pressure
NOS2	ENSG00000007171	GO:0012506	vesicle membrane
NOS2	ENSG00000007171	GO:0001666	response to hypoxia
NOS2	ENSG00000007171	GO:0001912	positive regulation of leukocyte mediated cytotoxicity
NOS2	ENSG00000007171	GO:0007623	circadian rhythm
NOS2	ENSG00000007171	GO:0032310	prostaglandin secretion
NOS2	ENSG00000007171	GO:0035690	cellular response to drug
NOS2	ENSG00000007171	GO:0042127	regulation of cell population proliferation
NOS2	ENSG00000007171	GO:0042177	negative regulation of protein catabolic process
NOS2	ENSG00000007171	GO:0043457	regulation of cellular respiration
NOS2	ENSG00000007171	GO:0071222	cellular response to lipopolysaccharide
NOS2	ENSG00000007171	GO:0071346	cellular response to interferon-gamma
NOS2	ENSG00000007171	GO:0072604	interleukin-6 secretion
NOS2	ENSG00000007171	GO:0072606	interleukin-8 secretion
NOS2	ENSG00000007171	GO:0030863	cortical cytoskeleton
NOS2	ENSG00000007171	GO:0048471	perinuclear region of cytoplasm
HSD17B4	ENSG00000133835	GO:0016491	oxidoreductase activity
HSD17B4	ENSG00000133835	GO:0016020	membrane
HSD17B4	ENSG00000133835	GO:0016853	isomerase activity
HSD17B4	ENSG00000133835	GO:0055114	oxidation-reduction process
HSD17B4	ENSG00000133835	GO:0016829	lyase activity
HSD17B4	ENSG00000133835	GO:0006629	lipid metabolic process
HSD17B4	ENSG00000133835	GO:0006631	fatty acid metabolic process
HSD17B4	ENSG00000133835	GO:0042803	protein homodimerization activity
HSD17B4	ENSG00000133835	GO:0005777	peroxisome
HSD17B4	ENSG00000133835	GO:0005778	peroxisomal membrane
HSD17B4	ENSG00000133835	GO:0005829	cytosol
HSD17B4	ENSG00000133835	GO:0006625	protein targeting to peroxisome
HSD17B4	ENSG00000133835	GO:0005782	peroxisomal matrix
HSD17B4	ENSG00000133835	GO:0006699	bile acid biosynthetic process
HSD17B4	ENSG00000133835	GO:0033540	fatty acid beta-oxidation using acyl-CoA oxidase
HSD17B4	ENSG00000133835	GO:0036109	alpha-linolenic acid metabolic process
HSD17B4	ENSG00000133835	GO:0006635	fatty acid beta-oxidation
HSD17B4	ENSG00000133835	GO:0001649	osteoblast differentiation
HSD17B4	ENSG00000133835	GO:0008210	estrogen metabolic process
HSD17B4	ENSG00000133835	GO:0008209	androgen metabolic process
HSD17B4	ENSG00000133835	GO:0004300	enoyl-CoA hydratase activity
HSD17B4	ENSG00000133835	GO:0003857	3-hydroxyacyl-CoA dehydrogenase activity
HSD17B4	ENSG00000133835	GO:0016508	long-chain-enoyl-CoA hydratase activity
HSD17B4	ENSG00000133835	GO:0033989	3alpha,7alpha,12alpha-trihydroxy-5beta-cholest-24-enoyl-CoA hydratase activity
HSD17B4	ENSG00000133835	GO:0044594	17-beta-hydroxysteroid dehydrogenase (NAD+) activity
HSD17B4	ENSG00000133835	GO:0036111	very long-chain fatty-acyl-CoA metabolic process
HSD17B4	ENSG00000133835	GO:0036112	medium-chain fatty-acyl-CoA metabolic process
HSD17B4	ENSG00000133835	GO:0000038	very long-chain fatty acid metabolic process
HSD17B4	ENSG00000133835	GO:0060009	Sertoli cell development
PMVK	ENSG00000163344	GO:0005737	cytoplasm
PMVK	ENSG00000163344	GO:0004631	phosphomevalonate kinase activity
PMVK	ENSG00000163344	GO:0006695	cholesterol biosynthetic process
PMVK	ENSG00000163344	GO:0016020	membrane
PMVK	ENSG00000163344	GO:0000166	nucleotide binding
PMVK	ENSG00000163344	GO:0005524	ATP binding
PMVK	ENSG00000163344	GO:0016301	kinase activity
PMVK	ENSG00000163344	GO:0016740	transferase activity
PMVK	ENSG00000163344	GO:0016310	phosphorylation
PMVK	ENSG00000163344	GO:0006629	lipid metabolic process
PMVK	ENSG00000163344	GO:0005829	cytosol
PMVK	ENSG00000163344	GO:0006694	steroid biosynthetic process
PMVK	ENSG00000163344	GO:0008202	steroid metabolic process
PMVK	ENSG00000163344	GO:0016126	sterol biosynthetic process
PMVK	ENSG00000163344	GO:0008203	cholesterol metabolic process
PMVK	ENSG00000163344	GO:0005777	peroxisome
PMVK	ENSG00000163344	GO:0019287	isopentenyl diphosphate biosynthetic process, mevalonate pathway
PMVK	ENSG00000163344	GO:0070062	extracellular exosome
PMVK	ENSG00000163344	GO:0045540	regulation of cholesterol biosynthetic process
PMVK	ENSG00000163344	GO:0070723	response to cholesterol
PMVK	ENSG00000163344	GO:0008299	isoprenoid biosynthetic process
ECI2	ENSG00000198721	GO:0003824	catalytic activity
ECI2	ENSG00000198721	GO:0000062	fatty-acyl-CoA binding
ECI2	ENSG00000198721	GO:0016020	membrane
ECI2	ENSG00000198721	GO:0043231	intracellular membrane-bounded organelle
ECI2	ENSG00000198721	GO:0016853	isomerase activity
ECI2	ENSG00000198721	GO:0005739	mitochondrion
ECI2	ENSG00000198721	GO:0005515	protein binding
ECI2	ENSG00000198721	GO:0005777	peroxisome
ECI2	ENSG00000198721	GO:0005829	cytosol
ECI2	ENSG00000198721	GO:0006625	protein targeting to peroxisome
ECI2	ENSG00000198721	GO:0005782	peroxisomal matrix
ECI2	ENSG00000198721	GO:0033540	fatty acid beta-oxidation using acyl-CoA oxidase
ECI2	ENSG00000198721	GO:0006635	fatty acid beta-oxidation
ECI2	ENSG00000198721	GO:0004165	dodecenoyl-CoA delta-isomerase activity
ECI2	ENSG00000198721	GO:0016863	intramolecular oxidoreductase activity, transposing C=C bonds
ACSL6	ENSG00000164398	GO:0003824	catalytic activity
ACSL6	ENSG00000164398	GO:0016020	membrane
ACSL6	ENSG00000164398	GO:0016021	integral component of membrane
ACSL6	ENSG00000164398	GO:0000166	nucleotide binding
ACSL6	ENSG00000164398	GO:0005524	ATP binding
ACSL6	ENSG00000164398	GO:0005783	endoplasmic reticulum
ACSL6	ENSG00000164398	GO:0005789	endoplasmic reticulum membrane
ACSL6	ENSG00000164398	GO:0031090	organelle membrane
ACSL6	ENSG00000164398	GO:0043231	intracellular membrane-bounded organelle
ACSL6	ENSG00000164398	GO:0005739	mitochondrion
ACSL6	ENSG00000164398	GO:0006629	lipid metabolic process
ACSL6	ENSG00000164398	GO:0006631	fatty acid metabolic process
ACSL6	ENSG00000164398	GO:0042803	protein homodimerization activity
ACSL6	ENSG00000164398	GO:0005886	plasma membrane
ACSL6	ENSG00000164398	GO:0016874	ligase activity
ACSL6	ENSG00000164398	GO:0005741	mitochondrial outer membrane
ACSL6	ENSG00000164398	GO:0005777	peroxisome
ACSL6	ENSG00000164398	GO:0005778	peroxisomal membrane
ACSL6	ENSG00000164398	GO:0035338	long-chain fatty-acyl-CoA biosynthetic process
ACSL6	ENSG00000164398	GO:0006637	acyl-CoA metabolic process
ACSL6	ENSG00000164398	GO:0003996	acyl-CoA ligase activity
ACSL6	ENSG00000164398	GO:0004467	long-chain fatty acid-CoA ligase activity
ACSL6	ENSG00000164398	GO:0047676	arachidonate-CoA ligase activity
ACSL6	ENSG00000164398	GO:0102391	decanoate-CoA ligase activity
ACSL6	ENSG00000164398	GO:0001676	long-chain fatty acid metabolic process
PEX11A	ENSG00000166821	GO:0005779	integral component of peroxisomal membrane
PEX11A	ENSG00000166821	GO:0016559	peroxisome fission
PEX11A	ENSG00000166821	GO:0016020	membrane
PEX11A	ENSG00000166821	GO:0016021	integral component of membrane
PEX11A	ENSG00000166821	GO:0042803	protein homodimerization activity
PEX11A	ENSG00000166821	GO:0007165	signal transduction
PEX11A	ENSG00000166821	GO:0005777	peroxisome
PEX11A	ENSG00000166821	GO:0005778	peroxisomal membrane
PEX11A	ENSG00000166821	GO:0005515	protein binding
PEX11A	ENSG00000166821	GO:0032991	protein-containing complex
PEX11A	ENSG00000166821	GO:0016557	peroxisome membrane biogenesis
PEX11A	ENSG00000166821	GO:0050873	brown fat cell differentiation
PEX11A	ENSG00000166821	GO:0007031	peroxisome organization
PEX11A	ENSG00000166821	GO:0019216	regulation of lipid metabolic process
PEX11A	ENSG00000166821	GO:0044375	regulation of peroxisome size
PEX12	ENSG00000108733	GO:0008270	zinc ion binding
PEX12	ENSG00000108733	GO:0005779	integral component of peroxisomal membrane
PEX12	ENSG00000108733	GO:0008022	protein C-terminus binding
PEX12	ENSG00000108733	GO:0006625	protein targeting to peroxisome
PEX12	ENSG00000108733	GO:0016020	membrane
PEX12	ENSG00000108733	GO:0016021	integral component of membrane
PEX12	ENSG00000108733	GO:0046872	metal ion binding
PEX12	ENSG00000108733	GO:0005515	protein binding
PEX12	ENSG00000108733	GO:0005777	peroxisome
PEX12	ENSG00000108733	GO:0005778	peroxisomal membrane
PEX12	ENSG00000108733	GO:0016567	protein ubiquitination
PEX12	ENSG00000108733	GO:0007031	peroxisome organization
PEX12	ENSG00000108733	GO:0006513	protein monoubiquitination
PEX12	ENSG00000108733	GO:0004842	ubiquitin-protein transferase activity
PEX12	ENSG00000108733	GO:0016558	protein import into peroxisome matrix
PEX12	ENSG00000108733	GO:1990429	peroxisomal importomer complex
PECR	ENSG00000115425	GO:0016491	oxidoreductase activity
PECR	ENSG00000115425	GO:0055114	oxidation-reduction process
PECR	ENSG00000115425	GO:0006629	lipid metabolic process
PECR	ENSG00000115425	GO:0006631	fatty acid metabolic process
PECR	ENSG00000115425	GO:0006633	fatty acid biosynthetic process
PECR	ENSG00000115425	GO:0005777	peroxisome
PECR	ENSG00000115425	GO:0005778	peroxisomal membrane
PECR	ENSG00000115425	GO:0005829	cytosol
PECR	ENSG00000115425	GO:0006625	protein targeting to peroxisome
PECR	ENSG00000115425	GO:0005102	signaling receptor binding
PECR	ENSG00000115425	GO:0001561	fatty acid alpha-oxidation
PECR	ENSG00000115425	GO:0033306	phytol metabolic process
PECR	ENSG00000115425	GO:0019166	trans-2-enoyl-CoA reductase (NADPH) activity
PECR	ENSG00000115425	GO:0005739	mitochondrion
PEX7	ENSG00000112357	GO:0005515	protein binding
PEX7	ENSG00000112357	GO:0005737	cytoplasm
PEX7	ENSG00000112357	GO:0015031	protein transport
PEX7	ENSG00000112357	GO:0005829	cytosol
PEX7	ENSG00000112357	GO:0042803	protein homodimerization activity
PEX7	ENSG00000112357	GO:0005777	peroxisome
PEX7	ENSG00000112357	GO:0005782	peroxisomal matrix
PEX7	ENSG00000112357	GO:0008611	ether lipid biosynthetic process
PEX7	ENSG00000112357	GO:0006625	protein targeting to peroxisome
PEX7	ENSG00000112357	GO:0007031	peroxisome organization
PEX7	ENSG00000112357	GO:0019899	enzyme binding
PEX7	ENSG00000112357	GO:0016558	protein import into peroxisome matrix
PEX7	ENSG00000112357	GO:0005778	peroxisomal membrane
PEX7	ENSG00000112357	GO:0005053	peroxisome matrix targeting signal-2 binding
PEX7	ENSG00000112357	GO:0001764	neuron migration
PEX7	ENSG00000112357	GO:0001958	endochondral ossification
PEX7	ENSG00000112357	GO:0006635	fatty acid beta-oxidation
ATAD1	ENSG00000283024	GO:0005524	ATP binding
ATAD1	ENSG00000283024	GO:0016020	membrane
ATAD1	ENSG00000283024	GO:0000166	nucleotide binding
ATAD1	ENSG00000283024	GO:0016787	hydrolase activity
ATAD1	ENSG00000283024	GO:0005886	plasma membrane
ATAD1	ENSG00000283024	GO:0030054	cell junction
ATAD1	ENSG00000283024	GO:0016887	ATPase activity
ATAD1	ENSG00000283024	GO:0045202	synapse
ATAD1	ENSG00000283024	GO:0045211	postsynaptic membrane
ATAD1	ENSG00000283024	GO:0005777	peroxisome
ATAD1	ENSG00000283024	GO:0005778	peroxisomal membrane
ATAD1	ENSG00000283024	GO:0007613	memory
ATAD1	ENSG00000283024	GO:0007612	learning
ATAD1	ENSG00000283024	GO:0002092	positive regulation of receptor internalization
ATAD1	ENSG00000283024	GO:0051967	negative regulation of synaptic transmission, glutamatergic
ECH1	ENSG00000282853	GO:0003824	catalytic activity
ECH1	ENSG00000282853	GO:0016020	membrane
ECH1	ENSG00000282853	GO:0016853	isomerase activity
ECH1	ENSG00000282853	GO:0005739	mitochondrion
ECH1	ENSG00000282853	GO:0006629	lipid metabolic process
ECH1	ENSG00000282853	GO:0006631	fatty acid metabolic process
ECH1	ENSG00000282853	GO:0005515	protein binding
ECH1	ENSG00000282853	GO:0005777	peroxisome
ECH1	ENSG00000282853	GO:0005829	cytosol
ECH1	ENSG00000282853	GO:0070062	extracellular exosome
ECH1	ENSG00000282853	GO:0006625	protein targeting to peroxisome
ECH1	ENSG00000282853	GO:0005782	peroxisomal matrix
ECH1	ENSG00000282853	GO:0051750	delta3,5-delta2,4-dienoyl-CoA isomerase activity
ECH1	ENSG00000282853	GO:0006635	fatty acid beta-oxidation
DHRS4	ENSG00000284807	GO:0005634	nucleus
DHRS4	ENSG00000284807	GO:0016491	oxidoreductase activity
DHRS4	ENSG00000284807	GO:0055114	oxidation-reduction process
DHRS4	ENSG00000284807	GO:0005739	mitochondrion
DHRS4	ENSG00000284807	GO:0008202	steroid metabolic process
DHRS4	ENSG00000284807	GO:0042802	identical protein binding
DHRS4	ENSG00000284807	GO:0005777	peroxisome
DHRS4	ENSG00000284807	GO:0005778	peroxisomal membrane
DHRS4	ENSG00000284807	GO:0005789	endoplasmic reticulum membrane
DHRS4	ENSG00000284807	GO:0005829	cytosol
DHRS4	ENSG00000284807	GO:0006625	protein targeting to peroxisome
DHRS4	ENSG00000284807	GO:0005782	peroxisomal matrix
DHRS4	ENSG00000284807	GO:0016655	oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor
DHRS4	ENSG00000284807	GO:0004090	carbonyl reductase (NADPH) activity
