gene_id	gene_name	UPF1_log2FC	UPF1_padj	NBAS_log2FC	NBAS_padj	Frac-seq	APEX-seq	ER-RiboProf	ER-overlap
ENSG00000261829	AC009407.1	-0.185278557	NA	-0.02894033	NA	0	0	0	0
ENSG00000261832	AC138894.1	-0.037341227	0.942693743	-0.095206131	0.746915471	NA	NA	NA	NA
ENSG00000261833	AC104151.1	-0.016456669	NA	-0.003050191	NA	0	0	0	0
ENSG00000261838	AC092718.6	-0.080571522	NA	-0.021738988	NA	0	0	0	0
ENSG00000261839	AL358933.1	-0.025159894	NA	-0.026408347	NA	0	0	0	0
ENSG00000261840	AC093249.6	-0.225770781	0.534584009	-0.056618771	NA	0	0	0	0
ENSG00000261842	AC073314.1	-0.011701871	NA	0.046483417	NA	0	0	0	0
ENSG00000261846	AADACL2	0.196180367	NA	0.113005298	NA	NA	NA	NA	NA
ENSG00000261848	AC090282.1	-0.096667466	NA	-0.025371692	NA	NA	NA	NA	NA
ENSG00000261856	LINC02186	-0.004005156	0.992981013	-0.186856678	NA	0	0	0	0
ENSG00000261857	MIA	-0.085219268	NA	-0.051767268	NA	0	0	0	0
ENSG00000261863	LINC01996	0.167168895	0.691565455	-0.096743934	NA	0	0	0	0
ENSG00000261864	AC130462.1	0.02624783	NA	0.026076229	NA	0	0	0	0
ENSG00000261872	AC002558.2	-0.154751253	0.712863622	-0.050725174	NA	0	0	0	0
ENSG00000261879	AC087500.1	0.329517111	0.214625951	0.057924814	NA	0	0	0	0
ENSG00000261884	AC040162.1	0.600099077	0.040240852	-0.012681278	NA	0	0	0	0
ENSG00000261886	AC005670.1	-0.161526653	NA	0.013390146	NA	0	0	0	0
ENSG00000261888	AC144831.1	0.245505108	NA	0.063002247	NA	0	0	0	0
ENSG00000261889	AC108134.2	0.005801244	0.988803417	0.095699575	0.798674389	0	0	0	0
ENSG00000261893	CLK2	0.188023586	0.076931403	0.061640364	0.80698763	NA	NA	NA	NA
ENSG00000261898	AC091153.4	-0.178981024	NA	-0.046990417	NA	0	0	0	0
ENSG00000261915	AC026954.2	-0.155263857	0.401869522	-0.021504334	NA	0	0	0	0
ENSG00000261916	AC027796.1	-0.222181963	0.566942559	-0.005707488	NA	0	0	0	0
ENSG00000261924	AC127496.1	0.133931498	0.638704308	-0.188512749	0.489396099	0	0	0	0
ENSG00000261934	PCDHGA9	0.064100199	NA	0.106108144	NA	0	0	0	0
ENSG00000261971	MMP25-AS1	0.278626734	0.096343472	-0.045306234	0.909871453	0	0	0	0
ENSG00000261972	CES5A	-0.016432197	NA	-0.002974883	NA	NA	NA	NA	NA
ENSG00000261978	AC116025.1	-0.061605133	NA	-0.027281145	NA	NA	NA	NA	NA
ENSG00000261984	TAS2R14	0.029964779	0.951200743	0.071359795	NA	NA	NA	NA	NA
ENSG00000261994	WEE2-AS1	0.473396892	0.141134756	-0.038090635	NA	NA	NA	NA	NA
ENSG00000261996	AC004706.1	0.107240021	0.817387175	-0.029534878	NA	0	0	0	0
ENSG00000261997	AC007336.1	0.028906774	0.953588933	0.078703639	NA	0	0	0	0
ENSG00000262001	DLGAP1-AS2	0.105469353	0.702537023	0.043368077	0.922721501	0	0	0	0
ENSG00000262003	AC087392.1	-0.400770902	0.226976196	0.035596547	NA	0	0	0	0
ENSG00000262020	AC007014.1	0.04617421	NA	0.016453128	NA	0	0	0	0
ENSG00000262024	TCF20	-0.399777417	1.85E-08	-0.079401966	0.587642342	NA	NA	NA	NA
ENSG00000262031	LINC01974	0.004468322	NA	0.000524071	NA	NA	NA	NA	NA
ENSG00000262038	AC007599.2	0.032664793	NA	-0.015130507	NA	NA	NA	NA	NA
ENSG00000262039	AC091180.5	0.062950572	NA	-0.031404523	NA	0	0	0	0
ENSG00000262049	AC139530.1	0.080079985	0.807606013	-0.016428182	0.975484084	0	0	0	0
ENSG00000262050	AC005696.1	0.085798891	NA	-0.0167901	NA	0	0	0	0
ENSG00000262052	AC090618.1	NA	NA	0.004041162	NA	0	0	0	0
ENSG00000262061	AC129507.1	-0.022606755	NA	-0.00608259	NA	0	0	0	0
ENSG00000262079	AC007638.1	-0.369690039	NA	0.013927611	NA	NA	NA	NA	NA
ENSG00000262089	AC040977.1	0.198837689	0.624654238	-0.060393483	NA	0	0	0	0
ENSG00000262094	AC139099.1	0.034199651	0.948119257	0.003951244	NA	0	0	0	0
ENSG00000262097	LINC02185	-0.014312668	NA	-0.001168804	NA	0	0	0	0
ENSG00000262098	AC127496.2	0.011322479	NA	NA	NA	0	0	0	0
ENSG00000262099	AC004148.1	-0.016432197	NA	-0.002974883	NA	0	0	0	0
ENSG00000262115	AC027601.2	0.008272907	NA	-0.017539951	NA	0	0	0	0
ENSG00000262117	BCAR4	0.00122779	NA	-0.001220872	NA	0	0	0	0
ENSG00000262133	AC087392.2	-0.101277495	0.828880431	-0.122241409	NA	NA	NA	NA	NA
ENSG00000262136	AC092115.3	0.022244558	NA	-0.079125265	NA	0	0	0	0
ENSG00000262139	ANO4	-0.020641963	0.935880635	-0.03147709	0.939890301	NA	NA	NA	NA
ENSG00000262145	ATP23	-0.200921035	0.571227708	-0.265664018	NA	NA	NA	NA	NA
ENSG00000262147	AC124283.2	0.207928228	NA	0.124140472	NA	0	0	0	0
ENSG00000262152	LINC00514	-0.192320457	0.573927422	0.094849215	NA	0	0	0	0
ENSG00000262155	LINC02175	0.054574871	0.913900427	0.044486862	NA	0	0	0	0
ENSG00000262156	APOBEC3A	-0.305190724	NA	-0.15640478	NA	NA	NA	NA	NA
ENSG00000262160	AC020978.6	-0.021906431	NA	0.014209992	NA	NA	NA	NA	NA
ENSG00000262165	AC233723.1	-0.014201002	NA	-0.015222579	NA	0	0	0	0
ENSG00000262172	AC116025.2	0.063800142	NA	0.048997919	NA	0	0	0	0
ENSG00000262179	MYMX	-0.009493528	NA	-0.001220872	NA	0	0	0	0
ENSG00000262180	OCLM	0.055003501	0.907867436	0.155249267	NA	0	0	0	0
ENSG00000262185	AC005736.1	0.247139218	0.510721392	-0.012320194	NA	0	0	0	0
ENSG00000262188	LINC01978	0.24782404	0.522293305	0.083094366	NA	0	0	0	0
ENSG00000262198	AL157931.1	0.046997407	NA	0.037206435	NA	NA	NA	NA	NA
ENSG00000262202	AC007952.4	-0.09173788	0.800485893	0.010192389	0.9852448	0	0	0	0
ENSG00000262209	PCDHGB3	0.025720923	NA	-0.017989941	NA	0	0	0	0
ENSG00000262213	AC144836.1	-0.116489986	NA	-0.047963587	NA	0	0	0	0
ENSG00000262223	AC110285.1	0.055685537	NA	0.014293613	NA	0	0	0	0
ENSG00000262227	AC004771.3	-0.00655152	NA	-0.005100381	NA	0	0	0	0
ENSG00000262228	AC087392.3	-0.142230097	0.722142091	-0.022616619	NA	0	0	0	0
ENSG00000262231	AC104770.1	-0.005735387	NA	-0.002974883	NA	NA	NA	NA	NA
ENSG00000262251	AC087388.1	-0.094505954	0.815187708	0.004764496	NA	0	0	0	0
ENSG00000262262	AC026271.3	0.286657137	0.437249365	-0.080454991	NA	NA	NA	NA	NA
ENSG00000262265	AC002558.3	0.065823213	NA	-0.017816437	NA	0	0	0	0
ENSG00000262267	U95743.1	0.247554435	NA	0.006986857	NA	0	0	0	0
ENSG00000262292	AC007952.5	0.438675658	NA	0.054761592	NA	NA	NA	NA	NA
ENSG00000262294	AC129507.2	-0.009493528	NA	0.01894976	NA	NA	NA	NA	NA
ENSG00000262296	AC118755.1	0.054926363	NA	0.00804893	NA	0	0	0	0
ENSG00000262298	AC004584.1	0.280177887	0.434787219	0.014215255	NA	0	0	0	0
ENSG00000262302	AC003688.1	NA	NA	0.009559354	NA	NA	NA	NA	NA
ENSG00000262304	AC027796.3	0.281730658	0.412594363	0.057038856	NA	0	0	0	0
ENSG00000262312	AC004494.1	-0.192783198	0.588622325	0.044711653	NA	0	0	0	0
ENSG00000262313	AC127496.3	0.100466278	NA	-0.019214698	NA	0	0	0	0
ENSG00000262319	AC007952.6	NA	NA	0.002282969	NA	0	0	0	0
ENSG00000262327	AGK	0.088440374	0.578781947	-0.024045552	0.951391958	NA	NA	NA	NA
ENSG00000262332	AC136624.2	-0.275493522	0.462652784	-0.118745316	NA	0	0	0	0
ENSG00000262334	RPH3AL	-0.648175612	0.013652757	-0.259885219	0.231253721	NA	NA	NA	NA
ENSG00000262339	AC130371.1	-0.106725933	NA	-0.065432001	NA	0	0	0	0
ENSG00000262343	AC100791.1	0.00438381	NA	NA	NA	0	0	0	0
ENSG00000262352	LINC02564	0.550615023	NA	0.117794258	NA	0	0	0	0
ENSG00000262358	AC116914.1	0.163000605	NA	0.170613819	NA	0	0	0	0
ENSG00000262362	AC004233.1	-0.076658236	NA	-0.080467147	NA	0	0	0	0
ENSG00000262370	AC108134.3	-0.232472589	0.55558514	0.002223308	NA	0	0	0	0
ENSG00000262372	CR936218.1	0.069568188	NA	0.099750396	NA	0	0	0	0
ENSG00000262380	AC026401.2	-0.069646762	NA	0.032406923	NA	0	0	0	0
ENSG00000262402	AC090617.3	NA	NA	0.002287151	NA	0	0	0	0
ENSG00000262406	MMP12	0.00438381	NA	NA	NA	NA	NA	NA	NA
ENSG00000262410	AC024361.1	0.45628041	NA	0.164028825	NA	0	0	0	0
ENSG00000262412	AL160291.1	0.088774836	NA	0.029197824	NA	0	0	0	0
ENSG00000262420	AC007613.1	-0.059692918	0.882892744	-0.001933397	NA	0	0	0	0
ENSG00000262429	AC004771.4	-0.101512211	NA	-0.008571609	NA	0	0	0	0
ENSG00000262434	AC087392.4	-0.244827472	0.526354186	0.059986774	NA	0	0	0	0
ENSG00000262445	AC099684.2	-0.101716588	NA	-0.038261993	NA	0	0	0	0
ENSG00000262454	MIR193BHG	-0.154493626	0.63639974	0.08103821	0.834559078	0	0	0	0
ENSG00000262456	AC006435.1	0.065577899	NA	0.013154044	NA	NA	NA	NA	NA
ENSG00000262466	AADACL2-AS1	-0.123500299	NA	-0.033640051	NA	NA	NA	NA	NA
ENSG00000262468	LINC01569	-0.134668812	0.708337064	-0.170291632	0.560707326	0	0	0	0
ENSG00000262473	GART	-0.200478638	0.005052199	-0.084189243	0.559656347	NA	NA	NA	NA
ENSG00000262477	AC021224.1	-0.474431092	0.117842591	-0.036503706	NA	0	0	0	0
ENSG00000262481	TMEM256-PLSCR3	-0.023027591	NA	0.039386391	NA	0	0	0	0
ENSG00000262482	AC004034.1	-0.119666034	NA	-0.053941245	NA	0	0	0	0
ENSG00000262484	CCER2	0.393453158	0.24520889	-0.074327157	NA	0	0	0	0
ENSG00000262488	AC133065.3	-0.182424167	0.583401864	-0.024175123	NA	0	0	0	0
ENSG00000262492	AC104581.2	0.00438381	NA	0.004041162	NA	0	0	0	0
ENSG00000262505	ASIC5	-0.009493528	NA	-0.001220872	NA	NA	NA	NA	NA
ENSG00000262514	AC020978.7	0.106023364	0.780211819	-0.020510224	0.96710442	0	0	0	0
ENSG00000262521	AJ003147.1	0.086935916	NA	0.002207612	NA	0	0	0	0
ENSG00000262526	AC120057.3	0.098193383	0.834198556	-0.043636814	NA	0	0	0	0
ENSG00000262528	AL022341.2	-0.237766431	0.374506223	0.01480638	0.978193866	0	0	0	0
ENSG00000262529	AC130650.1	-0.010804385	NA	0.019832854	NA	NA	NA	NA	NA
ENSG00000262533	AC090617.4	0.250737149	0.51306871	0.064486871	NA	NA	NA	NA	NA
ENSG00000262558	AC129507.3	-0.271825362	NA	0.022958587	NA	0	0	0	0
ENSG00000262560	AC018512.1	0.210522151	NA	0.040792568	NA	NA	NA	NA	NA
ENSG00000262576	PCDHGA4	0.326501404	NA	0.028637122	NA	0	0	0	0
ENSG00000262580	AC087741.1	0.132858534	0.629741447	-0.139575998	0.667620387	0	0	0	0
ENSG00000262585	LINC01979	0.734486651	0.009603907	0.098099253	NA	0	0	0	0
ENSG00000262612	TAS2R43	0.199143113	0.624855819	-0.025438216	NA	NA	NA	NA	NA
ENSG00000262619	LINC00621	-0.016169442	0.975876425	0.118069511	NA	NA	NA	NA	NA
ENSG00000262621	AC025283.2	-0.027729095	0.861859048	-0.019088181	NA	0	0	0	0
ENSG00000262633	AC005670.2	0.031460561	0.946886313	0.008359697	NA	NA	NA	NA	NA
ENSG00000262652	AC124283.3	-0.183246331	NA	0.018816121	NA	0	0	0	0
ENSG00000262655	SPON1	0.153607687	0.690811563	-0.090881602	NA	0	1	0	1
ENSG00000262660	AC139530.2	-0.037248205	NA	-0.008236917	NA	0	0	0	0
ENSG00000262662	AC127496.4	0.086988168	NA	0.014838515	NA	0	0	0	0
ENSG00000262663	AC087222.1	0.062497037	0.90195623	0.100431263	NA	0	0	0	0
ENSG00000262664	OVCA2	0.152928388	0.537607324	0.18913057	0.484183551	NA	NA	NA	NA
ENSG00000262668	AJ003147.2	-0.103204854	0.822936518	0.003714779	NA	0	0	0	0
ENSG00000262678	AC004771.5	-0.06836913	NA	0.029262843	NA	0	0	0	0
ENSG00000262681	AC005722.2	0.12435332	0.78485128	0.001010807	NA	0	0	0	0
ENSG00000262686	GLIS2-AS1	-0.297957974	NA	0.045979445	NA	0	0	0	0
ENSG00000262691	AC040160.1	-0.003205039	0.994655441	0.000210335	NA	0	0	0	0
ENSG00000262692	AC116914.2	0.082654634	0.86110565	0.104588078	NA	0	0	0	0
ENSG00000262693	AC012146.3	-0.016432197	NA	-0.002974883	NA	0	0	0	0
ENSG00000262703	AC009121.1	-0.27995771	NA	-0.024652446	NA	0	0	0	0
ENSG00000262712	AC012676.1	0.683966164	0.00201394	-0.016954894	NA	0	0	0	0
ENSG00000262714	AC007342.5	-0.129780181	NA	-0.02751032	NA	NA	NA	NA	NA
ENSG00000262721	AC135048.2	0.064160592	NA	0.000564408	NA	NA	NA	NA	NA
ENSG00000262728	AC123768.3	-0.259970548	NA	-0.042803022	NA	0	0	0	0
ENSG00000262730	AC104581.3	0.038115816	NA	0.000941778	NA	0	0	0	0
ENSG00000262732	AC010401.2	0.283584443	NA	0.082735916	NA	0	0	0	0
ENSG00000262766	AC135050.5	-0.220568357	0.578610257	0.05337432	NA	0	0	0	0
ENSG00000262768	AC100791.2	-0.002560374	NA	0.000537198	NA	0	0	0	0
ENSG00000262769	AC025627.1	0.225662854	NA	0.062546446	NA	0	0	0	0
ENSG00000262771	SSBP1	-0.284828893	3.70E-05	-0.116709496	0.296717248	NA	NA	NA	NA
ENSG00000262772	LINC01977	-0.246808881	0.524142291	-0.03389859	NA	0	0	0	0
ENSG00000262777	AC032044.1	-0.001561885	NA	0.095950022	NA	0	0	0	0
ENSG00000262785	PKLR	-0.002971117	NA	-0.001563536	NA	NA	NA	NA	NA
ENSG00000262786	AC005224.2	0.40265855	NA	0.097140252	NA	0	0	0	0
ENSG00000262788	UTP4	-0.04972811	0.653530834	-0.049923589	0.800977091	NA	NA	NA	NA
ENSG00000262801	U91319.1	0.330704427	NA	0.01661516	NA	NA	NA	NA	NA
ENSG00000262810	AC090617.5	-0.098499027	0.833971066	0.121787488	NA	NA	NA	NA	NA
ENSG00000262814	MRPL12	-0.068581492	0.465478915	-0.187124107	0.169989441	0	0	0	0
ENSG00000262815	AC087501.3	0.081310187	NA	0.014947637	NA	NA	NA	NA	NA
ENSG00000262823	AC127521.1	-0.044741255	NA	-0.004017872	NA	0	0	0	0
ENSG00000262826	INTS3	0.015602799	0.86623931	0.044777683	0.65493864	NA	NA	NA	NA
ENSG00000262833	AC016245.1	-0.012131722	0.978761709	0.05546764	NA	0	0	0	0
ENSG00000262837	AC027801.5	0.205655392	NA	-0.031004593	NA	0	0	0	0
ENSG00000262860	LSM14A	-0.324736255	0.003968403	0.001555845	0.997174008	NA	NA	NA	NA
ENSG00000262869	AC099684.3	-0.071537156	NA	-0.014888851	NA	0	0	0	0
ENSG00000262873	AC127496.5	0.008284063	NA	-0.001230505	NA	0	0	0	0
ENSG00000262874	C19orf84	-0.009493528	NA	0.001074344	NA	0	0	0	0
ENSG00000262877	AC110285.2	-0.027393126	0.959788062	0.059146387	NA	0	0	0	0
ENSG00000262879	AC068152.1	0.288512509	0.163830895	-0.056138733	0.886698343	0	0	0	0
ENSG00000262880	AC113189.2	0.079434283	NA	0.043680625	NA	0	0	0	0
ENSG00000262881	CR936218.2	-0.104956721	NA	-0.036555178	NA	0	0	0	0
ENSG00000262884	AC015921.1	0.077462231	NA	0.06450728	NA	0	0	0	0
ENSG00000262888	AC005736.2	0.060713359	0.898421077	0.008435887	NA	0	0	0	0
ENSG00000262890	AC027281.1	0.025483243	NA	0.031769877	NA	0	0	0	0
ENSG00000262898	AC139099.2	0.036553572	NA	-0.031917811	NA	0	0	0	0
ENSG00000262899	AC004232.2	-0.035039554	0.944735957	-0.016465697	NA	NA	NA	NA	NA
ENSG00000262903	AC027796.4	0.491072366	0.097994887	-0.033190045	NA	0	0	0	0
ENSG00000262905	AC015853.1	0.339108857	NA	0.053119432	NA	0	0	0	0
ENSG00000262920	AC129507.4	0.084980413	NA	0.006373675	NA	0	0	0	0
ENSG00000262921	AC118754.2	-0.051172603	NA	-0.010688147	NA	0	0	0	0
ENSG00000262952	AC139099.3	0.236594873	0.543140099	-0.114118572	NA	0	0	0	0
ENSG00000262966	AC005695.1	0.177690426	NA	0.010364387	NA	NA	NA	NA	NA
ENSG00000262967	AC005921.2	0.011322479	NA	NA	NA	NA	NA	NA	NA
ENSG00000262979	AC124319.1	-0.076024223	NA	0.024941487	NA	0	0	0	0
ENSG00000262999	AC099489.3	0.256164229	0.492499606	0.119510853	NA	0	0	0	0
ENSG00000263001	GTF2I	-0.284871582	1.69E-09	-0.070058036	0.537789979	0	0	0	0
ENSG00000263002	ZNF234	0.235604106	0.396963523	0.201718297	0.450012589	0	0	0	0
ENSG00000263004	AC007114.1	-0.210356121	NA	0.073158911	NA	0	0	0	0
ENSG00000263011	AC108134.4	-0.060484689	NA	-0.012990012	NA	0	0	0	0
ENSG00000263015	AC015853.2	0.850242142	NA	0.001260766	NA	0	0	0	0
ENSG00000263028	TAS2R19	-0.277885145	0.415924257	-0.082315435	NA	NA	NA	NA	NA
ENSG00000263033	AC007220.1	0.206668094	NA	-0.004908229	NA	0	0	0	0
ENSG00000263050	AC090617.6	0.156833087	NA	-0.001220872	NA	0	0	0	0
ENSG00000263051	AC087501.4	0.051650783	0.914831735	0.014682064	NA	NA	NA	NA	NA
ENSG00000263063	AC024361.2	-0.053674473	NA	-0.008011457	NA	0	0	0	0
ENSG00000263065	AF001548.1	0.006477424	NA	0.003450654	NA	0	0	0	0
ENSG00000263069	AC124319.2	-0.170099218	0.684139827	-0.053770908	NA	0	0	0	0
ENSG00000263072	ZNF213-AS1	0.217961814	0.366821606	0.075844937	0.840718816	0	0	0	0
ENSG00000263080	AC009121.2	-0.517852043	0.099523051	0.05088077	NA	0	0	0	0
ENSG00000263081	AC211486.2	-0.006634687	NA	0.041250042	NA	NA	NA	NA	NA
ENSG00000263089	AC007114.2	-0.065163552	0.830483048	0.118560312	0.700719154	0	0	0	0
ENSG00000263096	AC007638.2	-0.340356792	NA	-0.097369874	NA	0	0	0	0
ENSG00000263098	AC068014.1	-0.016432197	NA	-0.001988539	NA	0	0	0	0
ENSG00000263105	AC009171.2	0.118914596	0.795469094	0.029215838	NA	0	0	0	0
ENSG00000263110	AC007861.2	0.141205072	NA	0.04878005	NA	NA	NA	NA	NA
ENSG00000263120	AC004584.3	0.291227917	0.364538003	-0.016767944	NA	NA	NA	NA	NA
ENSG00000263126	AC040162.3	0.390934883	0.24297689	0.128891735	NA	0	0	0	0
ENSG00000263154	AC110285.3	-0.063718151	NA	0.000776718	NA	0	0	0	0
ENSG00000263155	MYZAP	0.16873459	NA	-0.037572267	NA	0	0	0	0
ENSG00000263159	AC005736.3	0.024254819	NA	-0.001220872	NA	NA	NA	NA	NA
ENSG00000263163	SLC27A3	-0.022860766	0.961999076	0.0448267	0.921454246	NA	NA	NA	NA
ENSG00000263164	AC087500.2	0.051813339	0.92010358	-0.025064128	NA	0	0	0	0
ENSG00000263165	AC087292.1	-0.264361795	NA	0.010703247	NA	NA	NA	NA	NA
ENSG00000263167	AC115099.1	-0.022082555	NA	-0.026586376	NA	0	0	0	0
ENSG00000263176	AC015909.4	-0.288478318	NA	-0.092978059	NA	0	0	0	0
ENSG00000263212	AC004224.2	-0.058183956	NA	-0.004894685	NA	0	0	0	0
ENSG00000263218	AC127496.6	-0.001797497	NA	-0.020341361	NA	NA	NA	NA	NA
ENSG00000263219	AC087742.1	-0.031051693	NA	-0.037843234	NA	0	0	0	0
ENSG00000263220	AC015727.1	-0.270801305	NA	-0.07966847	NA	0	0	0	0
ENSG00000263235	AC006111.2	0.73154879	0.002954094	-0.006979916	NA	0	0	0	0
ENSG00000263257	AC040173.1	0.026877684	NA	0.004041162	NA	0	0	0	0
ENSG00000263264	AC119396.1	0.108128128	NA	-0.01628336	NA	0	0	0	0
ENSG00000263272	AC004148.2	0.29461632	0.232457095	0.235698001	0.337719851	0	0	0	0
ENSG00000263276	AC020978.8	0.037693559	0.934862411	-0.025880281	NA	0	0	0	0
ENSG00000263279	AC007595.1	NA	NA	0.006242701	NA	NA	NA	NA	NA
ENSG00000263280	AC003965.1	-0.066196032	NA	0.055356244	NA	0	0	0	0
ENSG00000263300	AC015853.3	-0.326728347	0.362611818	-0.055927191	NA	0	0	0	0
ENSG00000263301	AC113189.3	-0.009592669	NA	-0.001292186	NA	NA	NA	NA	NA
ENSG00000263307	AC007216.4	-0.134233966	0.763273955	-0.175767774	NA	0	0	0	0
ENSG00000263316	AC027763.2	0.157569846	NA	0.024489648	NA	0	0	0	0
ENSG00000263321	AC024361.3	0.004541091	NA	0.038965179	NA	0	0	0	0
ENSG00000263327	TAPT1-AS1	-0.278815225	0.441238564	0.075302747	NA	0	0	0	0
ENSG00000263335	AF001548.2	0.866488485	0.001423688	-0.079359078	NA	0	0	0	0
ENSG00000263338	AC027796.5	-0.111890556	0.808015877	-0.0193728	NA	0	0	0	0
ENSG00000263342	AC003688.2	0.00438381	NA	0.002287151	NA	NA	NA	NA	NA
ENSG00000263345	AC006435.2	-0.220800576	0.577066833	-0.162184636	NA	0	0	0	0
ENSG00000263353	PPIAL4A	-0.002606017	NA	-0.001220872	NA	0	0	0	0
ENSG00000263370	AC104564.2	0.167247631	NA	0.025813726	NA	0	0	0	0
ENSG00000263388	AC002347.2	0.06195198	NA	-0.014362065	NA	0	0	0	0
ENSG00000263393	AC011825.2	-0.019674522	NA	0.039417731	NA	0	0	0	0
ENSG00000263394	AC007952.7	-0.230065024	NA	-0.066792929	NA	NA	NA	NA	NA
ENSG00000263400	TMEM220-AS1	-0.016432197	NA	-0.002974883	NA	0	0	0	0
ENSG00000263412	AC004477.1	-0.031611278	0.951313806	0.106705484	NA	0	0	0	0
ENSG00000263424	AC110597.3	-0.094332485	0.802003996	0.000994123	NA	NA	NA	NA	NA
ENSG00000263427	AC129492.2	-0.002536235	NA	-0.001220872	NA	0	0	0	0
ENSG00000263465	SRSF8	-0.147466513	0.631325179	-0.136738328	0.679517391	0	0	0	0
ENSG00000263466	AC006441.1	-0.074118048	0.879426106	-0.073591931	NA	0	0	0	0
ENSG00000263494	AC004702.1	0.048186977	NA	0.017583756	NA	NA	NA	NA	NA
ENSG00000263499	AC007431.1	0.25921948	0.48916238	-0.038620726	NA	0	0	0	0
ENSG00000263501	AC005828.2	-0.099646927	NA	-0.112642512	NA	NA	NA	NA	NA
ENSG00000263513	FAM72C	-0.192015623	0.565842494	-0.002221665	0.997174008	0	0	0	0
ENSG00000263528	IKBKE	-0.380695101	0.152627588	0.11340197	0.748445533	0	0	0	0
ENSG00000263531	AC130324.1	-0.017701203	0.973553209	0.104275415	NA	0	0	0	0
ENSG00000263535	AC134669.1	-0.014793848	NA	0.001378343	NA	0	0	0	0
ENSG00000263547	AC011095.1	0.006620976	NA	0.000535135	NA	NA	NA	NA	NA
ENSG00000263551	AP005328.1	-0.214805441	0.592291742	0.009226013	NA	0	0	0	0
ENSG00000263567	AC007923.1	-0.1088645	NA	-0.050671688	NA	0	0	0	0
ENSG00000263585	AC145207.4	NA	NA	0.002287151	NA	NA	NA	NA	NA
ENSG00000263586	HID1-AS1	-0.037882311	0.941748483	-0.031278075	NA	0	0	0	0
ENSG00000263588	AC091043.1	-0.042001863	NA	-0.009821407	NA	NA	NA	NA	NA
ENSG00000263590	AC239800.3	0.240825423	0.282497247	0.018824504	0.970811523	0	0	0	0
ENSG00000263594	AC022655.1	-0.002680939	NA	0.000467535	NA	NA	NA	NA	NA
ENSG00000263603	AC127024.2	0.036897082	NA	-0.027932623	NA	0	0	0	0
ENSG00000263609	LINC02002	-0.004356866	NA	0.070715428	NA	NA	NA	NA	NA
ENSG00000263612	AF186192.3	-0.006096872	NA	0.005963851	NA	0	0	0	0
ENSG00000263613	AC024619.2	0.00438381	NA	NA	NA	NA	NA	NA	NA
ENSG00000263618	AP005121.1	-0.023683555	NA	-0.012705115	NA	NA	NA	NA	NA
ENSG00000263620	AC129492.3	-0.033626472	NA	0.003442432	NA	NA	NA	NA	NA
ENSG00000263624	AC055811.1	-0.5046814	0.042951579	-0.093121922	0.806627899	0	0	0	0
ENSG00000263627	PPP4R1-AS1	0.004382675	NA	0.025321194	NA	0	0	0	0
ENSG00000263635	AP005242.1	-0.286474461	NA	-0.05125783	NA	NA	NA	NA	NA
ENSG00000263637	AC022035.1	-0.016432197	NA	-0.002974883	NA	0	0	0	0
ENSG00000263639	MSMB	0.00438381	NA	NA	NA	0	0	0	0
ENSG00000263644	AC005828.3	-0.062584581	NA	0.088714447	NA	0	0	0	0
ENSG00000263657	AC023389.1	-0.047854061	0.926817824	0.090534512	NA	0	0	0	0
ENSG00000263667	AL035696.3	-0.009493528	NA	-0.001220872	NA	NA	NA	NA	NA
ENSG00000263674	AC026620.1	-0.060657059	NA	-0.012551161	NA	NA	NA	NA	NA
ENSG00000263680	AC007639.1	0.011322479	NA	NA	NA	0	0	0	0
ENSG00000263683	AC005154.4	-0.005478442	NA	0.005770884	NA	NA	NA	NA	NA
ENSG00000263698	AC012417.1	0.017720267	NA	0.00054772	NA	0	0	0	0
ENSG00000263707	AC005277.1	-0.009493528	NA	-0.001220872	NA	NA	NA	NA	NA
ENSG00000263708	AC005695.2	-0.091685843	NA	-0.00570479	NA	NA	NA	NA	NA
ENSG00000263709	AC024619.3	-0.031362015	NA	0.039898279	NA	0	0	0	0
ENSG00000263711	AC079062.1	-0.016117615	0.975754563	0.031830331	NA	NA	NA	NA	NA
ENSG00000263715	LINC02210-CRHR1	-0.129772297	0.737361307	-0.03159942	NA	0	0	0	0
ENSG00000263717	AC079336.1	-0.027804712	NA	-0.005402054	NA	0	0	0	0
ENSG00000263718	AC068594.1	-0.004439777	0.992705838	-0.065495534	NA	0	0	0	0
ENSG00000263724	DLGAP1-AS3	0.138529479	NA	0.03721499	NA	NA	NA	NA	NA
ENSG00000263727	AP001178.1	0.12859611	NA	0.009442815	NA	0	0	0	0
ENSG00000263731	AC145207.5	-0.185331783	0.183817987	0.019699837	0.960427701	0	0	0	0
ENSG00000263745	AP005230.1	-0.16515704	NA	-0.020364113	NA	0	0	0	0
ENSG00000263753	LINC00667	0.059741636	0.834164566	0.164962646	0.53820183	0	0	0	0
ENSG00000263761	GDF2	-0.009493528	NA	-0.001220872	NA	NA	NA	NA	NA
ENSG00000263765	AC090371.2	0.109213659	NA	-0.044330842	NA	0	0	0	0
ENSG00000263766	AC025682.1	-0.013207444	0.980873397	-0.182354727	NA	0	0	0	0
ENSG00000263786	AC022211.1	-0.027312412	0.959527027	-0.102948971	NA	0	0	0	0
ENSG00000263787	SKAP1-AS1	0.180084994	NA	0.106490966	NA	0	0	0	0
ENSG00000263797	AP005210.1	-0.069335452	NA	-0.012552531	NA	NA	NA	NA	NA
